Address,lat,lng
"1114 Queen St, Smithers, BC V0J 2N3, Canada",54.7804065,-127.174435
"175 1st St, Sointula, BC V0N 0C6, Canada",50.6271605,-127.0170772
"6309 Sooke Rd, Sooke, BC V9Z 0G7, Canada",48.385223,-123.7028876
"5126 Sooke Rd, Sooke, BC V9Z 0E2, Canada",48.3947106,-123.6270414
"6858 W Coast Rd, Sooke, BC V9Z 0V2, Canada",48.3705485,-123.729585
"1249 Trans - Canada Hwy, Sorrento, BC V0E 0C6, Canada",50.8772696,-119.4683381
"3107 Trans - Canada Hwy, Sorrento, BC V0E 2W0, Canada",50.8528447,-119.354201
"614 Douglas Fir Rd, Sparwood, BC V0B 2G1, Canada",49.719169,-114.8940575
"976 BC-95, Spillimacheen, BC V0A 1P0, Canada",50.908507,-116.3675529
"37991 2 Ave, Squamish, BC V8B 0R2, Canada",49.69874249999999,-123.1552305
"38922 Progress Way, Squamish, BC V8B 0K5, Canada",49.7160969,-123.1489659
"38241 Cleveland Ave, Squamish, BC V0N 3G0, Canada",49.7025857,-123.1510741
"3520 Paradise Valley Rd, Brackendale, BC V0N 1H0, Canada",49.83138599999999,-123.1499247
"Stuart Island, Strathcona, BC V0P 1V0, Canada",50.39297269999999,-125.1186075
"Sullivan Bay, BC V0P 1S0, Canada",50.883333,-126.816667
"7519 Prairie Valley Rd #4, Summerland, BC V0H 1Z0, Canada",49.6015506,-119.6658563
"14216 Rosedale Ave, Summerland, BC V0H 1Z0, Canada",49.6062399,-119.678102
"6011 BC-97 #103, Summerland, BC V0H 1Z9, Canada",49.57228139999999,-119.6304283
"3250 Village Way #7, Sun Peaks, BC V0E 5N0, Canada",50.8846713,-119.8813299
"19228 96 Ave #105, Surrey, BC V4N 4C1, Canada",49.1763935,-122.6895607
"6466 176 St Unit 413, Surrey, BC V3S 4G3, Canada",49.1196966,-122.733824
"12922 115 Ave, Surrey, BC V3R 0E2, Canada",49.2112303,-122.8623448
"1763 King George Blvd, Surrey, BC V4A 4X5, Canada",49.03405,-122.77982
"Hillcrest Village Shopping Centre, Hillcrest Village, 18710 Fraser Hwy #1, Surrey, BC V3S 7Y4, Canada",49.1237532,-122.7042659
"12411 King George Blvd, Surrey, BC V3V 3K3, Canada",49.2067182,-122.8782158
"#138, 2725 192 St #138, Surrey, BC V3S 3X1, Canada",49.0520804,-122.6922658
"9167 148 St, Surrey, BC V3R 3W6, Canada",49.1695726,-122.8126771
"13631 80 Ave, Surrey, BC V3W 3C3, Canada",49.1485707,-122.8443075
"15970 Fraser Hwy #701, Surrey, BC V4N 0X8, Canada",49.158071,-122.7817365
"8555 132 St, Surrey, BC V3W 4N8, Canada",49.1583346,-122.8578813
"9500 120 St, Surrey, BC V3V 4C1, Canada",49.1756132,-122.8897464
"14817 108 Ave, Surrey, BC V3R 1W2, Canada",49.1989578,-122.8114452
"10176 154 St, Surrey, BC V3R 0B4, Canada",49.1876792,-122.7947853
"18810 72 Ave, Surrey, BC V4N 6R4, Canada",49.1331718,-122.7011232
"12499 88 Ave, Surrey, BC V3W 1P8, Canada",49.164105,-122.8768583
"13588 88 Ave #103, Surrey, BC V3W 3K8, Canada",49.1618834,-122.8466488
"13456 108 Ave, Surrey, BC V3T 2K1, Canada",49.1986644,-122.8491749
"9900 King George Blvd l1 5, Surrey, BC V3T 0K9, Canada",49.1818395,-122.8443548
"12911 96 Ave, Surrey, BC V3V 7K6, Canada",49.1775159,-122.8647452
"13468 72 Ave, Surrey, BC V3W 2N8, Canada",49.1333069,-122.8493175
"14974 104 Ave, Surrey, BC V3R 1M9, Canada",49.1912921,-122.8073024
"7115 138 St #225, Surrey, BC V3W 7T9, Canada",49.1317264,-122.8401446
"17630 56 Ave, Surrey, BC V3S 1C5, Canada",49.1039263,-122.7339679
"19580 56 Ave, Surrey, BC V3S 6K3, Canada",49.104091,-122.6804512
"16033 108 Ave, Surrey, BC V4N 1P2, Canada",49.1993459,-122.7776649
"5858 176 St, Surrey, BC V3S 4E2, Canada",49.1088737,-122.7347211
"13450 102 Ave unit 170, Surrey, BC V3T 5X3, Canada",49.1874152,-122.8493497
"10 56 Ave #103, Surrey, BC V3S 1C7, Canada",49.10393999999999,-122.7305147
"13977 16 Ave, Surrey, BC V4A 1P8, Canada",49.0313706,-122.834786
"9082 152 St Unit #3, Surrey, BC V3R 4E7, Canada",49.1679672,-122.800778
"14340 64 Ave Unit 102, Surrey, BC V3W 1Z1, Canada",49.1188872,-122.8253409
"14357 104 Ave #101, Surrey, BC V3T 1Y1, Canada",49.1918586,-122.8235694
"3140 King George Blvd, Surrey, BC V4P 1A2, Canada",49.0593124,-122.8098301
"16780 64 Ave, Surrey, BC V3S 3Y2, Canada",49.11866999999999,-122.7574769
"7380 King George Blvd #700, Surrey, BC V3W 5A5, Canada",49.136911,-122.845172
"6361 152 St #304, Surrey, BC V3S 3K8, Canada",49.1185309,-122.8014677
"3020 152 St, Surrey, BC V4P 3N7, Canada",49.0572886,-122.800569
"12877 80 Ave unit 104, Surrey, BC V3W 0E6, Canada",49.1485245,-122.8651887
"7218 King George Blvd #110, Surrey, BC V3W 5A5, Canada",49.1342844,-122.8444314
"14468 72 Ave, Surrey, BC V3S 2E6, Canada",49.13351,-122.8219099
"10216 128 St unit 102a, Surrey, BC V3T 2Z3, Canada",49.1885609,-122.8671987
"16051 24 Ave Unit 20, Surrey, BC V3S 9H7, Canada",49.04595,-122.7772895
"358 175a St, Surrey, BC V3S 9P7, Canada",49.0081962,-122.7357709
"6285 King George Blvd, Surrey, BC V3X 0L3, Canada",49.1170051,-122.8459283
"15388 24 Ave #101, Surrey, BC V4A 2H9, Canada",49.0453536,-122.7964161
"9014 152 St, Surrey, BC V3R 4E7, Canada",49.1670297,-122.7990759
"Building C, 15735 Croydon Dr #112, Surrey, BC V3Z 2L5, Canada",49.047588,-122.7857422
"3033 152 St, Surrey, BC V4P 1G9, Canada",49.0568685,-122.802426
"1641 152 St, Surrey, BC V4A 4N3, Canada",49.0321984,-122.8029424
"2322 160 St, Surrey, BC V3S 9N6, Canada",49.0444158,-122.7787494
"115 Alpine Vw Rd, Tahsis, BC V0P 1X0, Canada",49.9242362,-126.6551498
"4828 Trans - Canada Hwy, Tappen, BC V0E 2X0, Canada",50.7863205,-119.3294707
"BC-20, British Columbia, Canada",52.0185601,-124.2983621
"10440 100 St, Taylor, BC V0C 2K0, Canada",56.1526659,-120.6830162
"1610 Telegraph Cove Rd, Telegraph Cove, BC V0N 3J0, Canada",50.5461898,-126.8342016
"1349 BC-16, Telkwa, BC V0J 2X0, Canada",54.7054099,-127.0547446
"4620 Lakelse Ave, Terrace, BC V8G 1R1, Canada",54.5169199,-128.5885224
"3005 Kalum St, Terrace, BC V8G 4K1, Canada",54.5134852,-128.5872129
"4529 Greig Ave., Terrace, BC V8G 1M6, Canada",54.5153808,-128.5839233
"46 Harbour Rd, Thetis Island, BC V0R 2Y0, Canada",48.9770492,-123.6703262
"3086 BC-16, Thornhill, BC V8G 3N5, Canada",54.5126466,-128.5422327
"35770 BC-16, Tlell, BC V0T 1Y0, Canada",53.5617516,-131.9299291
"120 First St, Tofino, BC V0R 2Z0, Canada",49.1534018,-125.9086365
"21989 Hamlet Frontage Rd, Topley, BC V0J 2Y0, Canada",54.5051719,-126.2972112
"1001 Rossland Ave, Trail, BC V1R 3N7, Canada",49.0965385,-117.7138417
"5990 BC-31, Trout Lake, BC V0G 1R0, Canada",50.6516452,-117.5397522
"4949 Canoe Pass Wy #1828, Tsawwassen, BC V4M 4G9, Canada",49.04218830000001,-123.0874353
"2600 Otter Ave, Tulameen, BC V0X 1W0, Canada",49.5453631,-120.7588359
"275 Southgate St, Tumbler Ridge, BC V0C 2W0, Canada",55.1239948,-120.9972596
"1786 Peninsula Rd, Ucluelet, BC V0R 3A0, Canada",48.94309519999999,-125.5501618
"5555 Island Hwy S, Courtenay, BC V9N 9S2, Canada",49.582192,-124.8857154
"1485 5 Ave, Valemount, BC V0E 2Z0, Canada",52.83133609999999,-119.2774677
"5105 Copper Queen St, Van Anda, BC V8A 1B7, Canada",49.7564692,-124.5539405
"2752 W Broadway, Vancouver, BC V6K 2G4, Canada",49.2639277,-123.1673546
"1450 Marine Dr SW, Vancouver, BC V6P 5Z9, Canada",49.204245,-123.139532
"900 Seymour St, Vancouver, BC V6B 0A8, Canada",49.2794251,-123.1203472
"2289 W Broadway, Vancouver, BC V6K 2E4, Canada",49.2641192,-123.1570499
"3519 E Hastings St, Vancouver, BC V5K 0A3, Canada",49.2812558,-123.0277838
"460 SW Marine Dr, Vancouver, BC V5X 0C6, Canada",49.210185,-123.116238
"962 W King Edward Ave, Vancouver, BC V5Z 2E2, Canada",49.2484425,-123.1256819
"6295 Fraser St, Vancouver, BC V5W 2B5, Canada",49.22749899999999,-123.090868
"522-5525 West Blvd #5503, Vancouver, BC V6M 1T5, Canada",49.2360982,-123.1556962
"2310 Kingsway, Vancouver, BC V5N 0B5, Canada",49.2416342,-123.0580514
"1489 E Hastings St, Vancouver, BC V5L 5B6, Canada",49.2814912,-123.0744177
"2001 Macdonald St, Vancouver, BC V6K 3Y2, Canada",49.268139,-123.1685832
"895 Great Northern Wy, Vancouver, BC V5T 4T5, Canada",49.2659832,-123.0841849
"1408 E 57th Ave, Vancouver, BC V5P 2A9, Canada",49.2179351,-123.0767191
"769 E Hastings St, Vancouver, BC V6A 1R3, Canada",49.28146530000001,-123.0879258
"2018 E 4th Ave, Vancouver, BC V5N 1K4, Canada",49.2666312,-123.0634108
"733 SE Marine Dr, Vancouver, BC V5X 2T9, Canada",49.2113764,-123.0900943
"1275 Granville St, Vancouver, BC V6Z 3B4, Canada",49.2764605,-123.1277666
"Parking lot, 898 W Broadway, Vancouver, BC V5Z 1J8, Canada",49.26312000000001,-123.1231894
"1901 Powell St, Vancouver, BC V5L 1J2, Canada",49.28498949999999,-123.0650712
"1299 Kingsway, Vancouver, BC V5V 3E2, Canada",49.25152509999999,-123.0781967
"2769 E Hastings St, Vancouver, BC V5K 1Z8, Canada",49.2812806,-123.0477178
"7229 Main St #7219, Vancouver, BC V5X 3J3, Canada",49.2189916,-123.1020774
"1075 Hornby St, Vancouver, BC V6Z 2S5, Canada",49.2801268,-123.1261443
"678 Dunsmuir St #30, Vancouver, BC V7Y 1K8, Canada",49.28325659999999,-123.116458
"4430 Dunbar St, Vancouver, BC V6S 2G5, Canada",49.24680439999999,-123.1849521
"555 W 12th Ave #1, Vancouver, BC V5Z 3X7, Canada",49.2609881,-123.1164951
"568 Abbott St, Vancouver, BC V6B 6N7, Canada",49.2801287,-123.1073504
"3045 Main St, Vancouver, BC V5T 3G6, Canada",49.2578813,-123.1015404
"1445 E 41st Ave, Vancouver, BC V5P 1J8, Canada",49.2329632,-123.0759607
"1218 W Pender St, Vancouver, BC V6E 4N1, Canada",49.2884784,-123.1243442
"551 W 57th Ave, Vancouver, BC V6P 0B6, Canada",49.2194132,-123.1179215
"2410 Nanaimo St, Vancouver, BC V5M 1Y1, Canada",49.2627021,-123.0563781
"6542 Victoria Dr, Vancouver, BC V5P 3X8, Canada",49.2245895,-123.0655555
"2136 Western Pkwy, Vancouver, BC V6T 2J2, Canada",49.2660788,-123.2434722
"375 Water St, Vancouver, BC V6B 5C6, Canada",49.28486660000001,-123.1105007
"1116 Hamilton St, Vancouver, BC V6B 6C5, Canada",49.2756188,-123.1212968
"1060 Denman St, Vancouver, BC V6G 2M5, Canada",49.2887068,-123.1393904
"1169 W Broadway, Vancouver, BC V6H 1G1, Canada",49.2636273,-123.1301765
"855 Burrard St, Vancouver, BC V6Z 2K7, Canada",49.2827419,-123.1245187
"5650 Dunbar St, Vancouver, BC V6N 1W7, Canada",49.2350899,-123.1851482
"5701 Granville St, Vancouver, BC V6M 4J7, Canada",49.2337485,-123.1402171
"5679 Main St, Vancouver, BC V5W 2S7, Canada",49.233402,-123.1019464
"1633 Manitoba St, Vancouver, BC V5Y 0B5, Canada",49.2711835,-123.1068929
"8570 River District Crossing, Vancouver, BC V5S 0C2, Canada",49.2057577,-123.0304111
"2409 Burrard St, Vancouver, BC V6J 3J3, Canada",49.2643773,-123.1459427
"1622 Commercial Dr #120, Vancouver, BC V5L 3Y4, Canada",49.2701039,-123.0692754
"433 Robson St, Vancouver, BC V6B 6L9, Canada",49.2797792,-123.1171535
"4333 Fraser St, Vancouver, BC V5V 4G4, Canada",49.2461655,-123.0904827
"2658 Granville St, Vancouver, BC V6H 3H8, Canada",49.2622668,-123.1384351
"3338 W Broadway, Vancouver, BC V6R 2B1, Canada",49.264119,-123.1784622
"4583 W 10th Ave, Vancouver, BC V6R 4N2, Canada",49.2641116,-123.2115572
"2800 E 1st Ave #243, Vancouver, BC V5M 4P3, Canada",49.2692534,-123.0453614
"3415 Cambie St., Vancouver, BC V5Z 2W7, Canada",49.2546831,-123.1155747
"1660 Johnston St, Vancouver, BC V6H 3S2, Canada",49.2721573,-123.135417
"2733 Commercial Dr, Vancouver, BC V5N 4C5, Canada",49.26012739999999,-123.0701818
"2239 W 4th Ave, Vancouver, BC V6K 4S1, Canada",49.26832779999999,-123.1564779
"1811 W 1st Ave, Vancouver, BC V6J 4M6, Canada",49.2707881,-123.1468838
"2721 Main St, Vancouver, BC V5T 3E9, Canada",49.2607642,-123.1012943
"1034 Davie St, Vancouver, BC V6E 1M3, Canada",49.279512,-123.1303045
"510 W 8th Ave, Vancouver, BC V5Z 1C6, Canada",49.264022,-123.1152825
"1441 Cartwright St, Vancouver, BC V6H 3S5, Canada",49.2704495,-123.1355167
"204-1610 Robson St #36, Vancouver, BC V6G 1C7, Canada",49.2894022,-123.1328091
"3669 W 4th Ave, Vancouver, BC V6R 1P2, Canada",49.2687447,-123.1849944
"190 1 St, Vanderhoof, BC V0J 0A8, Canada",54.0137447,-124.0110445
"55110 Yellowhead Hwy, Vanderhoof, BC V2N 6P4, Canada",53.911044,-123.5953309
"4400 32 St #300, Vernon, BC V1T 9G8, Canada",50.2760769,-119.2747455
"6301 Stickle Rd, Vernon, BC V1B 3R4, Canada",50.2980026,-119.2534783
"2922 30th Ave, Vernon, BC V1T 2B7, Canada",50.2634037,-119.2704229
"4513 25 Ave, Vernon, BC V1T 1P5, Canada",50.25638619999999,-119.3069498
"4803 Pleasant Valley Rd, Vernon, BC V1B 3L7, Canada",50.2822493,-119.253213
"1220 Kalamalka Lake Rd, Vernon, BC V1T 6V2, Canada",50.2508493,-119.2630098
"4209 27 St, Vernon, BC V1T 4Y3, Canada",50.2745464,-119.266321
"100 Kalamalka Lake Rd Unit 13, Vernon, BC V1T 9G1, Canada",50.23854559999999,-119.2675305
"2401 58 Ave #200, Vernon, BC V1T 9T5, Canada",50.2893767,-119.2616977
"2705 32 St, Vernon, BC V1T 5L5, Canada",50.2619993,-119.2732877
"7673 Okanagan Landing Rd, Vernon, BC V1H 1G9, Canada",50.2359944,-119.355216
"4900 24 St, Vernon, BC V1T 8X2, Canada",50.2829814,-119.2639448
"301 Village Centre Pl #101, Vernon, BC V1H 1T2, Canada",50.1884243,-119.3880018
"139 Main St #109, Vernon, BC V1B 3W9, Canada",50.3594426,-119.0592313
"5001 Anderson Wy, Vernon, BC V1T 9V1, Canada",50.2839667,-119.2716685
"176 Wilson St #130, Victoria, BC V9A 7N6, Canada",48.43289,-123.38087
"123 Gorge Rd E, Victoria, BC V9A 1L1, Canada",48.4423689,-123.3860248
"425 Simcoe St, Victoria, BC V8V 4T3, Canada",48.4155761,-123.3753525
"427 Belleville St., Victoria, BC V8V 1X3, Canada",48.42104579999999,-123.3732141
"510 Pandora Ave, Victoria, BC V8W 1N5, Canada",48.4287599,-123.36921
"2852 Douglas St, Victoria, BC V8T 4M5, Canada",48.4394988,-123.3684646
"759 Yates St, Victoria, BC V8W 1L4, Canada",48.42584859999999,-123.3626876
"1450 Douglas St, Victoria, BC V8W 2G1, Canada",48.42782649999999,-123.3650035
"919 Douglas St, Victoria, BC V8W 2C2, Canada",48.42321339999999,-123.3653955
"2317 Millstream Rd, Victoria, BC V9B 3R4, Canada",48.4652773,-123.5005786
"5325 Cordova Bay Rd #133, Victoria, BC V8Y 2L3, Canada",48.529115,-123.3727002
"1821 Cook St, Victoria, BC V8T 3P5, Canada",48.4298583,-123.3524148
"304 Cook St, Victoria, BC V8V 3X6, Canada",48.4147715,-123.3567748
"1609C Fort St, Victoria, BC V8R 1H8, Canada",48.42680259999999,-123.3357531
"2020 Country Club Way, Victoria, BC V9B 6R3, Canada",48.4770472,-123.5321138
"3201 Shelbourne St, Victoria, BC V8P 5G9, Canada",48.4485115,-123.3326255
"1505 Admirals Rd #101, Victoria, BC V9A 2P8, Canada",48.4480713,-123.4273739
"2579 Cadboro Bay Rd, Victoria, BC V8R 5J1, Canada",48.4377573,-123.312473
"2670 Fifth St, Victoria, BC V8T 5A8, Canada",48.4390609,-123.3580991
"930 View St, Victoria, BC V8V 3L5, Canada",48.4248333,-123.3583326
"681 Allandale Rd, Victoria, BC V9C 0S2, Canada",48.4269128,-123.5029167
"644 Broughton St, Victoria, BC V8W 2C3, Canada",48.4241994,-123.3662295
"835 Langford Pkwy, Victoria, BC V9B 4V5, Canada",48.4408571,-123.5044063
"498 Island Hwy, Victoria, BC V9B 5Y3, Canada",48.4568815,-123.4595053
"23 Helmcken Rd, Victoria, BC V8Z 5G5, Canada",48.4682056,-123.4278094
"6112 Wasa Lake Park Dr, Wasa, BC V0B 2K0, Canada",49.7907825,-115.746834
"12383 Barkerville Hwy, Wells, BC V0K 0B8, Canada",53.1029078,-121.5687171
"2442 Drought Rd, West Kelowna, BC V4T 1P7, Canada",49.83069589999999,-119.6278108
"1751 Ross Rd, West Kelowna, BC V1Z 3E6, Canada",49.86033459999999,-119.5886888
"855 Anders Rd #100, West Kelowna, BC V1Z 1K2, Canada",49.8596393,-119.5510554
"2210 Boucherie Rd, West Kelowna, BC V1Z 2E5, Canada",49.8730986,-119.54498
"3000 Louie Dr #102, Westbank, BC V4T, Canada",49.8366799,-119.6181914
"2961 Gorman Rd, West Kelowna, BC V4T 1H5, Canada",49.8364298,-119.6561698
"3099 Shannon Lake Rd, West Kelowna, BC V4T 2M2, Canada",49.8485477,-119.6194376
"3645 Gossett Rd #100, West Kelowna, BC V4T 3A9, Canada",49.8327709,-119.6244843
"2475 Dobbin Rd #1, West Kelowna, BC V4T 2E9, Canada",49.8280881,-119.6297117
"6406 Bruce St, West Vancouver, BC V7W 2G6, Canada",49.3736166,-123.275397
"220 16th St, West Vancouver, BC V7V 3R5, Canada",49.327873,-123.1583758
"2477 Marine Dr, West Vancouver, BC V7V 1L3, Canada",49.3349273,-123.1815206
"900 Main St #1c, West Vancouver, BC V7T 1A1, Canada",49.32521029999999,-123.1429464
"100 Park Royal S #104, West Vancouver, BC V7T 1A2, Canada",49.325186,-123.133873
"1650 Marine Dr, West Vancouver, BC V7V 3R6, Canada",49.3279232,-123.1594914
"3020 Louie Dr, West Kelowna, BC V4T 3E1, Canada",49.83593030000001,-119.621296
"Vernon Ave, Kamloops, BC V2B, Canada",50.6955652,-120.356613
"1374 Hunt Rd, Whaletown, BC V0P 1Z0, Canada",50.1018654,-125.0239699
"2129 Lake Placid Rd, Whistler, BC V0N 1B2, Canada",50.09596310000001,-122.9950063
"4573 Chateau Blvd Unit 1, Whistler, BC V8E 1G1, Canada",50.1167874,-122.9474813
"7017 Nesters Rd, Whistler, BC V8E 0E2, Canada",50.127818,-122.9558
"8200 Bear Paw Trail #105, Whistler, BC V8E 0G8, Canada",50.1564956,-122.9545094
"1235 Johnston Rd, White Rock, BC V4B 3Y8, Canada",49.0245855,-122.801458
"15144 North Bluff Rd, White Rock, BC V4A 6G3, Canada",49.0305804,-122.8028747
"15545 Marine Dr, White Rock, BC V4B 1C9, Canada",49.0172113,-122.7917978
"1118 Lakeview Crescent, Williams Lake, BC V2G 1A3, Canada",52.1273846,-122.125552
"Broadway Ave S, Williams Lake, BC V2G, Canada",52.1226894,-122.1074618
"1185 Prosperity Way #300, Williams Lake, BC V2G 3A7, Canada",52.11341729999999,-122.1254175
"245 Donald Rd, Williams Lake, BC V2G 4K4, Canada",52.13508040000001,-122.1349085
"3015 MacKenzie Ave N, Williams Lake, BC V2G 1P5, Canada",52.1472498,-122.1703862
"1124 Dog Creek Rd, Williams Lake, BC V2G 3G7, Canada",52.1001025,-122.1254671
"115 Hickory Rd, Williams Lake, BC V2G 5A1, Canada",52.211823,-122.0908862
"488 Railway Ave #79, Willow River, BC V0J 3C0, Canada",54.0732687,-122.4737578
"1671 BC-93 #95, Windermere, BC V0B 2L2, Canada",50.46722820000001,-115.9789634
"5722 BC-6, Winlaw, BC V0G 2J0, Canada",49.6110462,-117.5623234
"108 Winter Harbour Rd, Mount Waddington B, BC V0N 3L0, Canada",50.5111464,-128.0295252
"16960 BC-97, Wonowon, BC V0C 2N0, Canada",56.7276166,-121.8071837
"3001 Englewood Dr, Woss, BC V0N 3P0, Canada",50.2128869,-126.5947036
"5128 BC-3A bc, Wynndel, BC V0B 2N2, Canada",49.180767,-116.5543136
"9103 BC-3 #95, Yahk, BC V0B 2P0, Canada",49.08594799999999,-116.0892769
"8741 BC-3 #95, Yahk, BC V0B 2P0, Canada",49.0809502,-116.0999868
"7108 1 Ave, Ymir, BC V0G 2K0, Canada",49.283225,-117.215106
"10480 Youbou Rd, Youbou, BC V0R 3E1, Canada",48.87304959999999,-124.2031286
"182 Maquinna Ave, Zeballos, BC V0P 2A0, Canada",49.98059199999999,-126.844765
